"","ResponseId","course","evound1","evound2","evound3","evound4","evound5","evound6","evound7","evound8","evound9","evound10","evound11","evound12","evound13","evound14","micro1","micro2","micro3","micro4","micro5","micro6","micro7","micro8","macro1","macro2","macro3","macro4","macro5","macro6","macro7","macro8","human1","human2","human3","human4","human5","human6","human7","human8","rel1","rel2","rel3","rel4","rel","evound","microaccept","macroaccept","humaccept","evoaccept","relthirds"
"854","R_1f9hZIaKgrPlEoz",80,1,0,0,1,1,1,1,0,1,1,1,1,0,0,4,5,4,5,5,5,5,5,4,4,5,4,5,3,2,2,4,4,4,5,4,4,5,4,1,3,1,4,2.25,0.642857142857143,4.75,3.625,4.25,4.20833333333333,"mod"
"855","R_1f9IVpeDGjYmsYY",64,1,0,1,0,1,1,1,0,0,1,1,1,0,1,5,5,5,5,5,3,5,5,4,4,4,4,4,5,4,3,4,4,4,4,4,5,4,4,1,3,1,3,2,0.642857142857143,4.75,4,4.125,4.29166666666667,"low"
"856","R_1f9K5PqAEQqYQK7",56,0,0,1,1,1,1,0,1,0,1,1,0,1,0,4,5,5,5,5,4,4,4,5,4,4,4,4,4,4,3,5,2,3,5,3,3,4,4,2,4,3,3,3,0.571428571428571,4.5,4,3.625,4.04166666666667,"mod"
"857","R_1F9yOgstQyZmG6u",32,0,0,1,1,1,1,1,1,0,0,1,0,0,1,4,4,5,5,5,5,5,5,5,4,4,4,5,5,4,4,3,4,4,3,4,4,3,4,3,5,4,4,4,0.571428571428571,4.75,4.375,3.625,4.25,"high"
"858","R_1FA30MHmYTsvz6W",61,1,1,1,1,0,0,1,1,1,1,1,1,1,1,5,4,4,4,5,3,5,4,4,5,5,3,4,4,4,3,4,4,5,4,4,4,4,4,5,5,3,5,4.5,0.857142857142857,4.25,4,4.125,4.125,"high"
"859","R_1facTOhsSBVYJBT",75,1,0,1,1,1,1,1,1,0,1,0,1,1,1,4,5,5,4,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2,2,2,3,2.25,0.785714285714286,4.625,4.75,5,4.79166666666667,"mod"
"860","R_1FbwR5xUPCnQxDm",29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,3,1,5,5,5,4,1,5,4.75,4.625,4.79166666666667,"high"
"861","R_1fcFeAKzwu0y7D1",40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,5,5,4,4,5,5,4,5,4,5,3,4,5,5,5,5,5,5,4,1,3,2,2,2,1,4.75,4.375,4.75,4.625,"low"
"862","R_1fcOpfitEODt6LH",42,1,0,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,5,3,4,4,2,4,3,4,2,2,3,3,3,3,3,3,4,5,5,5,5,5,0.857142857142857,5,3.25,3,3.75,"high"
"863","R_1FCUbDx4MZ3p5tb",67,1,0,1,1,1,0,1,1,1,1,1,1,1,0,5,5,5,5,5,4,5,5,4,4,4,4,4,4,5,3,5,5,5,4,5,5,4,4,1,4,2,4,2.75,0.785714285714286,4.875,4,4.625,4.5,"mod"
"864","R_1FCXiVwDXMMynk5",67,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,4,4,5,5,4,5,4,4,4,4,4,5,3,4,3,4,2,3,4,3,3,4,3,2,3,2,2,2.25,0.928571428571429,4.5,3.875,3.25,3.875,"mod"
"865","R_1fd5BKkSFW6xsD9",73,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,2,2,4,3,2.75,0.928571428571429,4.75,4.75,5,4.83333333333333,"mod"
"866","R_1FD6boFqVHnEOYh",59,1,0,1,1,0,1,0,1,1,1,1,1,0,1,4,5,5,5,4,5,5,4,4,3,4,4,5,2,4,5,4,2,3,4,4,3,5,4,1,3,2,2,2,0.714285714285714,4.625,3.875,3.625,4.04166666666667,"low"
"867","R_1fdBI4laCkMHqjd",48,1,0,0,1,0,1,1,1,0,1,0,0,0,1,4,4,5,5,4,3,4,3,3,3,3,3,4,2,5,3,3,3,2,4,3,3,5,3,4,5,5,3,4.25,0.5,4,3.25,3.25,3.5,"high"
"868","R_1fdCeGbG0l5OWHn",21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,4,4,3,4,4,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,0.214285714285714,3.5,3.375,3,3.29166666666667,"high"
"869","R_1FDPgwF8oLKGbOP",57,1,0,1,1,1,0,1,1,1,1,0,1,1,1,5,5,5,4,4,4,5,5,4,4,4,3,4,4,4,2,4,4,4,4,4,4,4,3,2,2,2,4,2.5,0.785714285714286,4.625,3.625,3.875,4.04166666666667,"mod"
"870","R_1fdTCGE6hJqMFf4",56,1,1,1,1,1,1,1,1,0,1,1,1,1,0,5,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,2,3,2.25,0.857142857142857,4.5,4,4,4.16666666666667,"mod"
"871","R_1fdWdb2Vlr3G3Zg",55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,5,4,5,4,5,4,5,4,5,5,5,4,5,3,3,5,3,3,5,4,5,5,5,3,4.5,1,4.5,4.625,3.875,4.33333333333333,"high"
"872","R_1feBmQ3uW6fZirt",56,0,0,1,1,1,0,0,1,0,1,0,1,0,0,4,4,4,4,4,3,4,3,3,3,4,2,4,3,3,2,3,3,2,3,2,3,3,4,2,2,2,4,2.5,0.428571428571429,3.75,3,2.875,3.20833333333333,"mod"
"873","R_1feEci9PF8QyhcM",51,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,4,4,3,4,3,4,3,4,4,4,3,4,3,4,3,3,4,4,3,3,3,3,4,4,5,4,4,4.25,0.214285714285714,3.375,3.625,3.375,3.45833333333333,"high"
"874","R_1FEeEhI46WpLkeH",29,1,0,1,1,1,1,1,1,0,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,3,2,2,2,0.785714285714286,5,5,4.875,4.95833333333333,"low"
"875","R_1FEeHJa29xUHeZm",51,0,0,1,1,1,1,0,0,0,0,1,0,0,0,2,4,4,4,3,3,4,4,3,4,4,4,3,3,3,3,3,3,4,3,3,2,4,4,3,5,4,4,4,0.357142857142857,3.5,3.375,3.25,3.375,"high"
"876","R_1Fep4fTbRCjCusc",48,0,0,1,1,0,1,1,1,0,1,1,1,1,0,4,3,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,3,1.75,0.642857142857143,4,4.125,4,4.04166666666667,"low"
"877","R_1FES2zjChAafcDo",32,1,0,1,1,0,1,1,1,0,1,1,1,1,1,4,1,3,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,2,3,2,2,2.25,0.785714285714286,4,4.875,4.875,4.58333333333333,"mod"
"878","R_1FeuEjxww3oK7nr",14,1,1,0,1,1,1,1,1,1,0,1,1,1,0,4,4,4,4,4,4,5,4,4,4,4,3,4,2,4,4,4,2,4,4,4,4,4,4,1,1,1,1,1,0.785714285714286,4.125,3.625,3.75,3.83333333333333,"low"
"879","R_1FEyuDpUkcMSZXN",39,1,0,1,1,1,1,1,1,1,1,1,1,0,0,5,4,4,5,5,3,4,4,4,3,3,3,4,3,4,4,4,4,3,4,4,4,4,4,5,5,5,5,5,0.785714285714286,4.25,3.5,3.875,3.875,"high"
"880","R_1feyw2alURzSlqm",39,1,0,0,1,1,1,1,1,1,1,1,1,1,0,4,4,5,5,5,5,5,4,4,5,5,4,5,4,5,5,4,4,5,5,4,4,5,5,1,3,1,4,2.25,0.785714285714286,4.625,4.625,4.5,4.58333333333333,"mod"
"881","R_1Ff6B5wBGYv8XCF",70,0,1,1,0,1,1,1,1,0,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,4,4,4,4,5,5,4,5,4,1,1,1,1,1,0.714285714285714,5,4.5,4.375,4.625,"low"
"882","R_1FffJAEFDijeEcw",40,0,0,1,1,1,1,1,1,0,1,0,1,1,0,5,4,5,5,5,4,5,5,5,5,4,4,4,5,4,1,4,5,3,4,3,3,3,5,2,5,5,5,4.25,0.642857142857143,4.75,4,3.75,4.16666666666667,"high"
"883","R_1FFIQp2SIj0BIvO",40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,3,2,2,2.25,1,4.25,3.875,4,4.04166666666667,"mod"
"884","R_1FFKobqdLch8wRr",43,1,0,1,1,1,1,0,1,0,0,1,1,0,0,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,5,5,5,5,1,1,1,3,1.5,0.571428571428571,4.875,4.75,4.875,4.83333333333333,"low"
"885","R_1ffogYNLYDglcFF",7,1,0,1,1,1,1,1,1,0,1,1,1,1,1,5,5,4,4,5,5,4,4,4,4,4,3,5,4,4,3,3,4,3,3,4,4,3,4,3,4,4,3,3.5,0.857142857142857,4.5,3.875,3.5,3.95833333333333,"mod"
"886","R_1FfxAK2vLr5ESJy",56,0,0,1,1,1,1,1,0,1,0,0,1,0,0,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,4,3,4,4,4,3,3,4,3,3,3,3,3,0.5,4,3.625,3.625,3.75,"mod"
"887","R_1FfXLzZRpsLtTOg",21,0,0,0,1,1,0,1,1,1,1,1,0,1,1,4,4,4,3,4,4,4,3,4,4,4,3,4,3,4,3,3,2,3,4,3,3,4,4,4,5,5,5,4.75,0.642857142857143,3.75,3.625,3.25,3.54166666666667,"high"
"888","R_1Fg3NtXmfFVRujK",73,1,1,0,1,1,1,1,1,1,1,0,1,0,1,5,4,3,5,5,4,5,4,3,3,4,5,4,4,4,5,4,5,5,4,5,4,5,5,2,3,2,3,2.5,0.785714285714286,4.375,4,4.625,4.33333333333333,"mod"
"889","R_1FgFVOPW177R9Ih",40,0,0,1,0,1,1,1,1,0,1,1,1,0,1,5,4,4,4,4,4,4,5,5,5,4,4,4,4,4,3,4,3,4,4,4,4,5,3,2,3,4,4,3.25,0.642857142857143,4.25,4.125,3.875,4.08333333333333,"mod"
"890","R_1FgGKGKHlYvW4N6",56,1,1,1,0,0,0,1,1,0,1,0,1,0,1,2,5,5,2,2,3,3,3,1,4,4,3,3,3,4,3,4,3,4,4,4,4,3,3,2,2,2,2,2,0.571428571428571,3.125,3.125,3.625,3.29166666666667,"low"
"891","R_1FgkHzDPGUZHxYi",55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,5,5,5,4,4,4,5,5,5,4,5,5,4,4,4,4,3,3,4,4,5,2,5,5,5,4.25,1,4.125,4.625,3.875,4.20833333333333,"high"
"892","R_1FhcWtGs1BCwUDH",56,0,0,1,1,1,1,1,0,0,1,1,1,1,1,5,5,1,4,4,4,5,4,3,3,4,2,5,3,4,2,3,4,2,4,4,4,4,4,3,5,4,3,3.75,0.714285714285714,4,3.25,3.625,3.625,"mod"
"893","R_1FhzhXoM52ZvOq9",13,1,0,1,1,1,1,1,1,0,0,1,1,1,1,5,5,5,5,5,5,4,5,4,4,4,3,4,4,4,2,2,3,3,3,3,2,4,5,2,5,2,4,3.25,0.785714285714286,4.875,3.625,3.125,3.875,"mod"
"894","R_1fiVnghhpK76UqC",60,1,0,1,1,1,1,0,1,0,1,1,0,1,0,5,5,5,5,5,5,5,5,3,4,4,3,5,4,3,3,3,4,5,3,4,4,3,4,2,3,3,5,3.25,0.642857142857143,5,3.625,3.75,4.125,"mod"
"895","R_1FIYMctp35qZvrf",50,1,0,1,1,1,1,1,0,1,1,1,1,1,0,4,5,5,4,5,5,5,4,4,4,4,3,4,2,5,1,4,4,4,3,4,5,4,4,2,3,2,4,2.75,0.785714285714286,4.625,3.375,4,4,"mod"
"896","R_1fj7jIgSScwwkJO",28,0,0,1,0,1,0,1,0,0,1,1,1,0,0,5,3,4,4,4,4,4,3,4,3,3,3,4,2,3,1,1,1,1,1,1,1,1,3,1,5,4,4,3.5,0.428571428571429,3.875,2.875,1.25,2.66666666666667,"mod"
"897","R_1fj9HgqmRiJFffj",29,1,1,1,1,0,1,1,1,0,1,1,1,1,1,5,4,4,5,4,5,4,4,5,3,4,5,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,0.857142857142857,4.375,3.625,4,4,"high"
"898","R_1fjGaJUTY4unv0Y",58,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,5,5,5,5,1,5,5,4,4,4,4,5,5,4,4,4,3,4,5,4,4,4,4,3,4,3,3,3.25,0.928571428571429,4.5,4.25,4,4.25,"mod"
"899","R_1fjGm94vv8aEB76",29,1,0,0,1,1,0,1,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,0.714285714285714,4,3.5,4,3.83333333333333,"high"
"900","R_1fjUAGNmHmcbwtE",40,1,0,1,1,1,1,1,1,0,1,1,0,1,0,4,5,5,5,5,5,1,4,5,5,5,4,5,4,4,3,5,4,5,4,5,4,4,5,1,2,1,1,1.25,0.714285714285714,4.25,4.375,4.5,4.375,"low"
"901","R_1fjyEQk99vExPEW",71,1,0,0,1,1,1,1,1,1,1,1,1,1,0,4,2,5,3,2,5,4,4,1,1,2,1,2,1,2,1,4,2,1,1,1,3,1,3,4,5,5,5,4.75,0.785714285714286,3.625,1.375,2,2.33333333333333,"high"
"902","R_1FkAxWtZxXSzirA",37,1,1,1,1,1,1,1,1,0,1,0,1,0,1,4,5,4,4,4,3,5,4,4,3,4,2,3,5,4,1,4,4,4,4,4,4,2,2,4,4,4,3,3.75,0.785714285714286,4.125,3.25,3.5,3.625,"mod"
"903","R_1FKD81Ld5AfuUm5",60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,3,1.75,1,4.875,4.5,5,4.79166666666667,"low"
"904","R_1fkFN4FZnPHKZTb",21,1,1,1,1,1,1,1,1,0,0,1,1,0,1,4,4,5,4,5,5,5,5,5,5,5,2,4,4,4,2,2,4,4,2,5,4,2,4,3,5,5,5,4.5,0.785714285714286,4.625,3.875,3.375,3.95833333333333,"high"
"905","R_1fkIKu6ZBLI94SG",74,1,1,1,1,1,1,1,1,0,1,0,1,1,0,5,5,4,5,5,4,5,5,5,5,4,4,4,5,5,2,4,5,5,4,4,4,4,3,1,1,1,1,1,0.785714285714286,4.75,4.25,4.125,4.375,"low"
"906","R_1fkkeinlP00lFTg",10,0,0,1,1,1,1,1,1,0,1,1,1,1,0,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,3,4,5,5,4,5,5,4,4,1,1,1,1,1,0.714285714285714,5,4.25,4.5,4.58333333333333,"low"
"907","R_1fkmKHcQqaMPoLf",28,1,0,1,0,1,1,1,1,1,1,1,1,1,0,3,2,4,4,4,4,4,4,4,2,4,2,2,4,4,2,2,2,2,2,2,2,2,4,2,5,4,3,3.5,0.785714285714286,3.625,3,2.25,2.95833333333333,"mod"
"908","R_1FKvlt0VVypirhk",68,1,0,1,1,1,1,1,1,0,1,0,0,1,0,4,5,5,5,4,5,5,5,5,3,4,3,4,3,4,3,3,3,3,3,4,4,4,3,4,5,5,3,4.25,0.642857142857143,4.75,3.625,3.375,3.91666666666667,"high"
"909","R_1FLgIUteqjFjgoI",71,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,3,3,3,3,3,4,4,4,5,5,4,4.5,0.785714285714286,4,3.625,3.375,3.66666666666667,"high"
"910","R_1FljDTETL9qLrsm",35,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,5,5,4,4,4,5,4,4,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,0.928571428571429,4.875,4.375,4.875,4.70833333333333,"low"
"911","R_1FLnXddySd6TUx6",10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,4,4,5,5,4,5,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,1,2,1,3,1.75,0.928571428571429,4.375,3.875,4.125,4.125,"low"
"912","R_1flz9XJ6FZYHw9K",35,1,0,0,1,1,1,1,1,0,1,1,0,1,0,4,4,4,4,4,4,4,4,3,4,4,2,3,4,4,2,2,3,3,2,3,3,2,3,3,5,5,5,4.5,0.642857142857143,4,3.25,2.625,3.29166666666667,"high"
"913","R_1Fm1o7KaEHb0Rz8",73,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,4,5,4,5,4,4,5,5,5,5,5,5,5,5,3,5,4,4,4,4,4,5,5,4,3,4,4,3.75,0.928571428571429,4.375,4.75,4.375,4.5,"mod"
"914","R_1fmabrih08jvYMR",9,1,0,1,1,0,1,1,1,1,1,1,1,0,0,4,4,4,4,5,5,4,5,4,5,5,4,4,4,4,4,5,4,4,5,5,5,5,5,1,1,1,1,1,0.714285714285714,4.375,4.25,4.75,4.45833333333333,"low"
"915","R_1FmH6Rfp7XZWTPO",69,1,0,1,1,1,1,1,1,1,1,1,0,1,0,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,3,0.785714285714286,4.125,3.875,4,4,"mod"
"916","R_1FmqleircKZ5TO4",44,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,5,4,5,4,4,4,5,4.25,0.857142857142857,5,4.75,4.75,4.83333333333333,"high"
"917","R_1Fn2iF1571Sy84i",29,1,0,1,0,1,0,1,1,1,1,1,0,1,0,4,4,5,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,4,4,3,4,4,3,2,4,3,4,3.25,0.642857142857143,4.125,3.625,3.5,3.75,"mod"
"918","R_1Fn62Zf5pzW2NVc",51,1,0,1,1,1,1,1,1,0,1,1,1,0,0,4,5,5,5,4,5,5,5,5,5,5,3,5,5,5,2,5,4,4,5,4,3,5,5,1,2,1,4,2,0.714285714285714,4.75,4.375,4.375,4.5,"low"
"919","R_1Fnz43TQrtb6Cxy",35,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4,5,5,5,5,4,5,5,5,4,5,5,5,5,4,3,5,4,5,5,5,5,5,3,4,4,4,3,3.75,0.857142857142857,4.75,4.5,4.625,4.625,"mod"
"920","R_1FnZpaLEpQG2LhW",74,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,5,5,5,5,5,5,2,4,3,3,3,0.928571428571429,4.875,4.75,4.75,4.79166666666667,"mod"
"921","R_1Fo0qkWNAUq7uYK",14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,5,4,4,4,4,3,4,3,3,3,4,3,3,4,4,4,4,3,3,4,2,2,2.75,1,4.125,3.5,3.625,3.75,"mod"
"922","R_1FP7jhaVCQCVghU",10,1,0,1,1,1,1,0,1,0,1,1,1,0,1,4,4,4,4,5,4,2,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,1,3,2,2,2,0.714285714285714,3.875,4.375,4,4.08333333333333,"low"
"923","R_1FPOL87Dg0tdRQJ",78,1,0,1,1,1,1,1,0,1,1,1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,3,4,4,4,4,3,5,3,3,3.5,0.785714285714286,4,3.625,3.875,3.83333333333333,"mod"
"924","R_1FQcK6qIFjJKZsP",62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,4,4,5,2,5,4,1,4.875,4.875,4.5,4.75,"high"
"925","R_1FQFy9g9B7KPtAc",34,1,0,1,1,1,1,1,1,1,1,0,1,0,0,5,5,4,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,5,4,5,5,4,5,1,3,1,3,2,0.714285714285714,4.75,4.5,4.5,4.58333333333333,"low"
"926","R_1FQYzDwFXKcAXB3",78,1,0,0,1,1,1,1,1,1,1,0,0,1,0,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,3,3,3,3,4,3,3,4,3,2,5,4,4,3.75,0.642857142857143,3.75,3.625,3.25,3.54166666666667,"mod"
"927","R_1FRi5oPswfBE2E9",54,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,5,5,5,5,5,5,4,5,3,3,2,5,3,4,2,3,2,3,4,4,4,4,4,4,4,4,4,4,0.714285714285714,4.875,3.375,3.5,3.91666666666667,"high"
"928","R_1Friq0bWvw7xtR3",56,1,0,0,0,0,1,0,0,1,1,0,0,1,1,4,4,5,5,5,4,5,5,4,4,5,5,4,4,4,3,4,5,4,5,4,4,4,4,4,4,4,4,4,0.428571428571429,4.625,4.125,4.25,4.33333333333333,"high"
"929","R_1FRj4nnUbHHUoCS",55,0,0,1,1,0,1,1,0,0,0,1,1,1,0,2,4,4,2,4,4,3,4,4,2,4,4,4,3,3,3,4,3,3,4,4,2,4,4,2,4,2,4,3,0.5,3.375,3.375,3.5,3.41666666666667,"mod"
"930","R_1FrkOVDN3CTsjpE",32,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,2,1,2,1.5,0.928571428571429,4.25,3.875,4,4.04166666666667,"low"
"931","R_1FrLHj2lz5RsM1c",49,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,1.25,0.928571428571429,5,5,5,5,"low"
"932","R_1FRMnz5s2LYG987",37,1,0,1,1,1,1,0,1,0,1,1,1,1,0,4,4,4,4,5,4,5,5,4,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,2,5,4,3,3.5,0.714285714285714,4.375,4,4,4.125,"mod"
"933","R_1FrzPjiwtODqnvb",32,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,5,5,4,4,5,5,5,5,5,3,5,5,4,5,4,5,4,4,5,5,4,5,5,1,4,2,5,3,0.785714285714286,4.625,4.5,4.625,4.58333333333333,"mod"
"934","R_1FS1b5oykpFpSRv",9,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,2,5,4,3,3,5,4,4,3,3,3,4,3,3,3,4,4,4,3,3,3,3.25,0.928571428571429,4.625,3.875,3.375,3.95833333333333,"mod"
"935","R_1FS3DPo56XgrhmW",60,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5,4,4,5,5,4,5,4,5,3,4,5,4,4,4,3,4,4,3,4,4,4,4,4,1,2,2,2,1.75,0.857142857142857,4.5,4,3.875,4.125,"low"
"936","R_1FsQGf4HKXINKQb",42,1,0,0,1,0,1,1,1,0,0,1,0,1,0,4,5,4,5,5,3,5,4,5,5,5,3,4,3,4,4,4,4,4,4,5,5,4,3,1,3,3,3,2.5,0.5,4.375,4.125,4.125,4.20833333333333,"mod"
"937","R_1Ft5ohuwLfaJMC1",32,0,0,1,0,1,1,0,1,0,1,1,0,0,0,5,4,4,3,5,5,5,5,4,5,5,3,3,3,3,4,5,3,4,3,4,4,4,4,4,4,4,4,4,0.428571428571429,4.5,3.75,3.875,4.04166666666667,"high"
"938","R_1FtaRhqIYpVEDEu",15,0,0,1,1,1,1,1,1,0,1,1,1,0,0,5,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,3.5,0.642857142857143,3.875,3.75,4,3.875,"mod"
"939","R_1FtBCmx1VNhSGPV",56,1,0,1,1,1,1,1,1,1,1,0,1,1,1,4,5,4,5,5,4,5,4,4,4,4,2,4,3,4,2,5,3,4,4,3,3,4,4,1,3,2,2,2,0.857142857142857,4.5,3.375,3.75,3.875,"low"
"940","R_1FtigHP1xvpE7lU",36,0,0,1,1,0,1,1,0,1,1,1,1,0,0,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,1,1,1,1,1,0.571428571428571,4.75,4.5,5,4.75,"low"
"941","R_1FtUkhLDoFSt1s6",32,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,4,4,4,2,4,2,3,4,2,4,2,4,3,3,4,4,2,3,4,4,2,4,4,4,5,4,4,4.25,0.214285714285714,3.375,3.25,3.375,3.33333333333333,"high"
"942","R_1FtW0sdNWrsxYFd",49,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,5,4,4,4,4,4,5,3,5,4,4,3,5,4,4,5,4,4,4,4,1,1,1,3,1.5,0.928571428571429,4.375,4,4.25,4.20833333333333,"low"
"943","R_1FtxievmsqXxOcm",7,1,0,1,1,1,1,1,1,0,1,1,0,1,0,4,5,5,5,5,5,5,4,5,5,5,5,4,4,4,5,4,4,4,5,5,5,5,5,1,1,1,4,1.75,0.714285714285714,4.75,4.625,4.625,4.66666666666667,"low"
"944","R_1FtXlsrTxkMBhBi",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,0,3.875,3,3,3.29166666666667,"high"
"945","R_1FuY955qZm3sJZD",48,0,0,1,1,1,1,1,1,1,1,0,1,0,1,3,4,4,3,4,5,5,4,5,4,3,5,5,3,5,5,4,3,1,4,3,4,4,3,1,4,2,2,2.25,0.714285714285714,4,4.375,3.25,3.875,"mod"
"946","R_1FwDkur2NSiNeJy",40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,4,4,4,4,4,4,4,2,4,2,2,1,3,1,2,2,4,4,2,2,5,5,4,5,4.75,1,4.375,2.875,2.5,3.25,"high"
"947","R_1FwvnognafYy2wD",73,0,1,1,0,0,1,0,0,0,1,1,0,1,0,4,4,5,5,5,5,5,5,4,5,5,4,5,4,4,3,4,4,5,4,4,3,4,3,1,3,1,3,2,0.428571428571429,4.75,4.25,3.875,4.29166666666667,"low"
"948","R_1Fx3vdeKl0sP9nt",10,1,0,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,5,5,5,5,4,5,5,5,4,5,5,3,2,5,5,5,5,5,5,5,5,2,3,3,5,3.25,0.785714285714286,4.875,4.25,5,4.70833333333333,"mod"
"949","R_1FxLsyR1U1mDYLU",50,0,1,1,0,1,1,1,0,1,0,1,0,0,0,2,4,4,3,4,4,3,3,4,3,4,3,4,2,3,3,4,3,2,3,3,2,3,3,2,3,2,2,2.25,0.5,3.375,3.25,2.875,3.16666666666667,"mod"
"950","R_1FxlYlWPEIyn3XC",14,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,3,5,2,1,3,2,5,4,2,3,5,4,2,3,5,5,2,1,3,4,1,4,4,1,1,1,1,1,0.428571428571429,2.875,3.5,3,3.125,"low"
"951","R_1FxMjNZcaJQths3",24,1,1,0,0,1,1,1,1,0,0,1,1,1,0,4,4,3,5,4,3,4,2,4,1,2,3,4,4,3,2,2,1,2,1,3,2,1,4,1,1,1,1,1,0.642857142857143,3.625,2.875,2,2.83333333333333,"low"
"952","R_1FxOcLuXaTRiPXw",70,0,0,1,1,1,1,0,1,0,1,0,1,0,1,2,4,4,4,4,4,2,5,3,2,5,2,4,3,4,3,4,4,3,4,4,1,3,4,4,4,3,4,3.75,0.571428571428571,3.625,3.25,3.375,3.41666666666667,"mod"
